0.016681005372 1.01044046754
0.0278255940221 1.02077627721
0.0464158883361 1.0492091506
0.0774263682681 1.15864963617
0.129154966501 1.47042574992
0.215443469003 1.96472134329
0.35938136638 2.63273429068
0.599484250319 3.50942399048
1.0 4.6501413639
1.6681005372 6.12916439081
2.78255940221 8.04351050912
4.64158883361 10.5190229882
7.74263682681 13.7185516179
12.9154966501 17.8526305286
21.5443469003 23.1933166849
35.938136638 30.0920865161
59.9484250319 39.002963411
100.0 50.5123959737
166.81005372 65.3778523555
278.255940221 84.5776700405
464.158883361 109.375441342
774.263682681 141.403171426
1291.54966501 182.768680888
2154.43469003 236.194320052
3593.8136638 305.19612194
5994.84250319 394.315180868
10000.0 509.41647819
16681.005372 658.074811531
27825.5940221 850.073209459
46415.8883361 1098.04660499
77426.3682681 1418.31308199
129154.966501 1831.94732112
215443.469003 2366.16675803
359381.36638 3056.12145771
599484.250319 3947.20512899
1000000.0 5098.03875178
1668100.5372 6584.32214037
2782559.40221 8503.80519404
4641588.83361 10982.7031191
7742636.82681 14183.9730097
12915496.6501 18317.9884592
21544346.9003 23656.3013331
35938136.638 30549.374071
59948425.0319 39449.4123023
100000000.0 50939.7384128
166810053.72 65772.5358591
278255940.221 84917.2761605
464158883.361 109622.729172
774263682.681 141496.161123
1291549665.01 182604.140564
2154434690.03 235600.271504
3593813663.8 303886.080067
5994842503.19 391812.035462
10000000000.0 504925.979804
16681005372.0 650275.517733
27825594022.1 836768.212037
46415888336.1 1075587.13525
77426368268.1 1380646.84194
129154966501.0 1769052.12907
215443469003.0 2261483.14995
359381366380.0 2882367.63605
599484250319.0 3659605.26483
1e+12 4623474.85529
1.6681005372e+12 5804190.96179
2.78255940221e+12 7227432.15387
4.64158883361e+12 8907178.83625
7.74263682681e+12 10835674.6814
1.29154966501e+13 12971749.9042
2.15443469003e+13 15231532.149
3.5938136638e+13 17489060.7556
5.99484250319e+13 19595056.0917
1e+14 21414283.4681
1.6681005372e+14 22865663.9247
2.78255940221e+14 23940255.5567
4.64158883361e+14 24686984.762
7.74263682681e+14 25181046.5986
1.29154966501e+15 25496665.7137
2.15443469003e+15 25693579.8768
3.5938136638e+15 25814571.4712
5.99484250319e+15 25888203.0932
1e+16 25932748.2926
1.6681005372e+16 25959599.7443
2.78255940221e+16 25975750.1538
4.64158883361e+16 25985451.3538
7.74263682681e+16 25991274.0218
1.29154966501e+17 25994767.1224
2.15443469003e+17 25996862.0816
3.5938136638e+17 25998118.3005
5.99484250319e+17 25998871.5003
1e+18 25999323.0736
1.6681005372e+18 25999593.7998
2.78255940221e+18 25999756.1012
4.64158883361e+18 25999853.4003
7.74263682681e+18 25999911.7303
1.29154966501e+19 25999946.6984
2.15443469003e+19 25999967.6614
3.5938136638e+19 25999980.2284
5.99484250319e+19 25999987.7621
1e+20 25999992.2785
