-1.000000000000000000e+00 -1.000000000000000000e+00 1.002488820968314442e+01 -7.071067811865474617e-01 7.071067811865474617e-01
-9.591836734693877098e-01 -1.000000000000000000e+00 1.002491389165285973e+01 -7.216815745263599480e-01 6.922251837293657006e-01
-9.183673469387755306e-01 -1.000000000000000000e+00 1.002521729676304396e+01 -7.365298884279393166e-01 6.764049995766789891e-01
-8.775510204081632404e-01 -1.000000000000000000e+00 1.002533125072084275e+01 -7.516256890704231530e-01 6.595898904087386105e-01
-8.367346938775510612e-01 -1.000000000000000000e+00 1.002570469265911690e+01 -7.669368049026957790e-01 6.417226326736842346e-01
-7.959183673469387710e-01 -1.000000000000000000e+00 1.002585498824957178e+01 -7.824242195621698981e-01 6.227458074066249960e-01
-7.551020408163264808e-01 -1.000000000000000000e+00 1.002603703741428376e+01 -7.980413689309590053e-01 6.026026663356220947e-01
-7.142857142857143016e-01 -1.000000000000000000e+00 1.002622790736497471e+01 -8.137334712067350040e-01 5.812381937190964631e-01
-6.734693877551021224e-01 -1.000000000000000000e+00 1.002637825358283408e+01 -8.294369271052772774e-01 5.586003794790643795e-01
-6.326530612244898322e-01 -1.000000000000000000e+00 1.002681316723444382e+01 -8.450788360522152320e-01 5.346417126044628043e-01
-5.918367346938775420e-01 -1.000000000000000000e+00 1.002669145365660874e+01 -8.605766828239990174e-01 5.093208939162443549e-01
-5.510204081632653628e-01 -1.000000000000000000e+00 1.002698802732994032e+01 -8.758382566188738227e-01 4.826047536471346211e-01
-5.102040816326530726e-01 -1.000000000000000000e+00 1.002709331010765581e+01 -8.907618697082331227e-01 4.544703416878740354e-01
-4.693877551020408934e-01 -1.000000000000000000e+00 1.002700758341665832e+01 -9.052369440730286820e-01 4.249071370138706727e-01
-4.285714285714286031e-01 -1.000000000000000000e+00 1.002710426765561458e+01 -9.191450300180579180e-01 3.939192985791676871e-01
-3.877551020408164240e-01 -1.000000000000000000e+00 1.002699386969194961e+01 -9.323613089501443518e-01 3.615278544908723801e-01
-3.469387755102041337e-01 -1.000000000000000000e+00 1.002683941396670697e+01 -9.447566119176311616e-01 3.277727020938721036e-01
-3.061224489795918435e-01 -1.000000000000000000e+00 1.002681963503085782e+01 -9.561999555074315316e-01 2.927142720941117160e-01
-2.653061224489796643e-01 -1.000000000000000000e+00 1.002670394517653207e+01 -9.665615578617777759e-01 2.564346990245533475e-01
-2.244897959183673741e-01 -1.000000000000000000e+00 1.002644486893837694e+01 -9.757162520935707128e-01 2.190383423067199797e-01
-1.836734693877551949e-01 -1.000000000000000000e+00 1.002626658086466271e+01 -9.835471662320327546e-01 1.806515203283326487e-01
-1.428571428571429047e-01 -1.000000000000000000e+00 1.002611434263241108e+01 -9.899494936611664686e-01 1.414213562373095312e-01
-1.020408163265307255e-01 -1.000000000000000000e+00 1.002582883430127225e+01 -9.948341425312657860e-01 1.015136880133945818e-01
-6.122448979591843532e-02 -1.000000000000000000e+00 1.002558096357192952e+01 -9.981310335652204824e-01 6.111006327950336409e-02
-2.040816326530614511e-02 -1.000000000000000000e+00 1.002544190298064386e+01 -9.997918184634462246e-01 2.040391466251933322e-02
2.040816326530614511e-02 -1.000000000000000000e+00 1.002523005706076020e+01 -9.997918184634462246e-01 -2.040391466251933322e-02
6.122448979591821328e-02 -1.000000000000000000e+00 1.002495874071497006e+01 -9.981310335652204824e-01 -6.111006327950314204e-02
1.020408163265305035e-01 -1.000000000000000000e+00 1.002480673871928119e+01 -9.948341425312660080e-01 -1.015136880133943875e-01
1.428571428571427937e-01 -1.000000000000000000e+00 1.002468233318147739e+01 -9.899494936611664686e-01 -1.414213562373094202e-01
1.836734693877550839e-01 -1.000000000000000000e+00 1.002452593280312243e+01 -9.835471662320327546e-01 -1.806515203283325377e-01
2.244897959183671521e-01 -1.000000000000000000e+00 1.002444953178196663e+01 -9.757162520935707128e-01 -2.190383423067197577e-01
2.653061224489794423e-01 -1.000000000000000000e+00 1.002437715410034613e+01 -9.665615578617777759e-01 -2.564346990245531255e-01
3.061224489795917325e-01 -1.000000000000000000e+00 1.002425172354147875e+01 -9.561999555074317536e-01 -2.927142720941116605e-01
3.469387755102040227e-01 -1.000000000000000000e+00 1.002417712289719631e+01 -9.447566119176311616e-01 -3.277727020938719926e-01
3.877551020408163129e-01 -1.000000000000000000e+00 1.002414969098175135e+01 -9.323613089501443518e-01 -3.615278544908722691e-01
4.285714285714283811e-01 -1.000000000000000000e+00 1.002410334072744114e+01 -9.191450300180579180e-01 -3.939192985791675206e-01
4.693877551020406713e-01 -1.000000000000000000e+00 1.002406048934566307e+01 -9.052369440730286820e-01 -4.249071370138705062e-01
5.102040816326529615e-01 -1.000000000000000000e+00 1.002411612029328225e+01 -8.907618697082331227e-01 -4.544703416878739244e-01
5.510204081632652517e-01 -1.000000000000000000e+00 1.002409787619852644e+01 -8.758382566188738227e-01 -4.826047536471345101e-01
5.918367346938773199e-01 -1.000000000000000000e+00 1.002398840003935199e+01 -8.605766828239990174e-01 -5.093208939162441329e-01
6.326530612244896101e-01 -1.000000000000000000e+00 1.002397305913987680e+01 -8.450788360522154541e-01 -5.346417126044626933e-01
6.734693877551019003e-01 -1.000000000000000000e+00 1.002402820287004204e+01 -8.294369271052774995e-01 -5.586003794790642685e-01
7.142857142857141906e-01 -1.000000000000000000e+00 1.002402274793659842e+01 -8.137334712067350040e-01 -5.812381937190963521e-01
7.551020408163264808e-01 -1.000000000000000000e+00 1.002390608563400143e+01 -7.980413689309590053e-01 -6.026026663356220947e-01
7.959183673469385489e-01 -1.000000000000000000e+00 1.002430692119718891e+01 -7.824242195621700091e-01 -6.227458074066249960e-01
8.367346938775508391e-01 -1.000000000000000000e+00 1.002432650849112505e+01 -7.669368049026958900e-01 -6.417226326736842346e-01
8.775510204081631294e-01 -1.000000000000000000e+00 1.002432210184023909e+01 -7.516256890704231530e-01 -6.595898904087384995e-01
9.183673469387754196e-01 -1.000000000000000000e+00 1.002461997736527977e+01 -7.365298884279394276e-01 -6.764049995766789891e-01
9.591836734693877098e-01 -1.000000000000000000e+00 1.002460924153463750e+01 -7.216815745263599480e-01 -6.922251837293657006e-01
1.000000000000000000e+00 -1.000000000000000000e+00 1.002479412675924131e+01 -7.071067811865474617e-01 -7.071067811865474617e-01
-1.000000000000000000e+00 -9.591836734693877098e-01 1.002484572505603211e+01 -6.922251837293657006e-01 7.216815745263599480e-01
-9.591836734693877098e-01 -9.591836734693877098e-01 1.002501340841476285e+01 -7.071067811865475727e-01 7.071067811865475727e-01
-9.183673469387755306e-01 -9.591836734693877098e-01 1.002511515608265391e+01 -7.223080101982802814e-01 6.915714991260131228e-01
-8.775510204081632404e-01 -9.591836734693877098e-01 1.002533707957462283e+01 -7.378054120312965702e-01 6.750134620711861766e-01
-8.367346938775510612e-01 -9.591836734693877098e-01 1.002575948308670739e+01 -7.535690571589672704e-01 6.573687519897374321e-01
-7.959183673469387710e-01 -9.591836734693877098e-01 1.002582309400307281e+01 -7.695616941300975622e-01 6.385724695973150622e-01
-7.551020408163264808e-01 -9.591836734693877098e-01 1.002615688614235090e+01 -7.857378783126824917e-01 6.185596063312606141e-01
-7.142857142857143016e-01 -9.591836734693877098e-01 1.002652194767034821e+01 -8.020431103403957707e-01 5.972661459981670751e-01
-6.734693877551021224e-01 -9.591836734693877098e-01 1.002664771015012946e+01 -8.184130245263525616e-01 5.746304214759497819e-01
